school,date,duration,people,level,price
pinnacle,2027-04-05,half,2,2,51000
fuyu,2027-04-05,half,2,2,0
baddies,2027-04-05,half,2,2,89000
gosnow,2027-04-05,half,2,2,0
niss,2027-04-05,half,2,2,0
snowman,2027-04-05,half,2,2,NA
chase4snow,2027-04-05,half,2,3,55000
snowandflow,2027-04-05,half,2,3,0
pinnacle,2027-04-05,half,2,3,60000
fuyu,2027-04-05,half,2,3,0
baddies,2027-04-05,half,2,3,0
gosnow,2027-04-05,half,2,3,0
niss,2027-04-05,half,2,3,0
snowman,2027-04-05,half,2,3,NA
chase4snow,2027-04-05,half,3,0,48000
snowandflow,2027-04-05,half,3,0,50000
pinnacle,2027-04-05,half,3,0,45000
fuyu,2027-04-05,half,3,0,58000
baddies,2027-04-05,half,3,0,81000
gosnow,2027-04-05,half,3,0,64000
niss,2027-04-05,half,3,0,59000
snowman,2027-04-05,half,3,0,NA
chase4snow,2027-04-05,half,3,1,54000
snowandflow,2027-04-05,half,3,1,55000
pinnacle,2027-04-05,half,3,1,51000
fuyu,2027-04-05,half,3,1,0
baddies,2027-04-05,half,3,1,89000
gosnow,2027-04-05,half,3,1,0
niss,2027-04-05,half,3,1,0
snowman,2027-04-05,half,3,1,NA
chase4snow,2027-04-05,half,3,2,54000
snowandflow,2027-04-05,half,3,2,55000
pinnacle,2027-04-05,half,3,2,51000
fuyu,2027-04-05,half,3,2,0
baddies,2027-04-05,half,3,2,89000
gosnow,2027-04-05,half,3,2,0
niss,2027-04-05,half,3,2,0
snowman,2027-04-05,half,3,2,NA
chase4snow,2027-04-05,half,3,3,55000
snowandflow,2027-04-05,half,3,3,0
pinnacle,2027-04-05,half,3,3,60000
fuyu,2027-04-05,half,3,3,0
baddies,2027-04-05,half,3,3,0
gosnow,2027-04-05,half,3,3,0
niss,2027-04-05,half,3,3,0
snowman,2027-04-05,half,3,3,NA
chase4snow,2027-04-05,half,4,0,48000
snowandflow,2027-04-05,half,4,0,54000
pinnacle,2027-04-05,half,4,0,50000
fuyu,2027-04-05,half,4,0,58000
baddies,2027-04-05,half,4,0,0
gosnow,2027-04-05,half,4,0,64000
niss,2027-04-05,half,4,0,59000
snowman,2027-04-05,half,4,0,NA
chase4snow,2027-04-05,half,4,1,54000
snowandflow,2027-04-05,half,4,1,59000
pinnacle,2027-04-05,half,4,1,56000
fuyu,2027-04-05,half,4,1,0
baddies,2027-04-05,half,4,1,0
gosnow,2027-04-05,half,4,1,0
niss,2027-04-05,half,4,1,0
snowman,2027-04-05,half,4,1,NA
chase4snow,2027-04-05,half,4,2,54000
snowandflow,2027-04-05,half,4,2,59000
pinnacle,2027-04-05,half,4,2,56000
fuyu,2027-04-05,half,4,2,0
baddies,2027-04-05,half,4,2,0
gosnow,2027-04-05,half,4,2,0
niss,2027-04-05,half,4,2,0
snowman,2027-04-05,half,4,2,NA
chase4snow,2027-04-05,half,4,3,55000
snowandflow,2027-04-05,half,4,3,0
pinnacle,2027-04-05,half,4,3,65000
fuyu,2027-04-05,half,4,3,0
baddies,2027-04-05,half,4,3,0
gosnow,2027-04-05,half,4,3,0
niss,2027-04-05,half,4,3,0
snowman,2027-04-05,half,4,3,NA
chase4snow,2027-04-05,half,5,0,63000
snowandflow,2027-04-05,half,5,0,0
pinnacle,2027-04-05,half,5,0,50000
fuyu,2027-04-05,half,5,0,58000
baddies,2027-04-05,half,5,0,0
gosnow,2027-04-05,half,5,0,64000
niss,2027-04-05,half,5,0,59000
snowman,2027-04-05,half,5,0,NA
chase4snow,2027-04-05,half,5,1,69000
snowandflow,2027-04-05,half,5,1,0
pinnacle,2027-04-05,half,5,1,56000
fuyu,2027-04-05,half,5,1,0
baddies,2027-04-05,half,5,1,0
gosnow,2027-04-05,half,5,1,0
niss,2027-04-05,half,5,1,0
snowman,2027-04-05,half,5,1,NA
chase4snow,2027-04-05,half,5,2,69000
snowandflow,2027-04-05,half,5,2,0
pinnacle,2027-04-05,half,5,2,56000
fuyu,2027-04-05,half,5,2,0
baddies,2027-04-05,half,5,2,0
gosnow,2027-04-05,half,5,2,0
niss,2027-04-05,half,5,2,0
snowman,2027-04-05,half,5,2,NA
chase4snow,2027-04-05,half,5,3,70000
snowandflow,2027-04-05,half,5,3,0
pinnacle,2027-04-05,half,5,3,65000
fuyu,2027-04-05,half,5,3,0
baddies,2027-04-05,half,5,3,0
gosnow,2027-04-05,half,5,3,0
niss,2027-04-05,half,5,3,0
snowman,2027-04-05,half,5,3,NA
chase4snow,2027-04-05,half,6,0,78000
snowandflow,2027-04-05,half,6,0,0
pinnacle,2027-04-05,half,6,0,50000
fuyu,2027-04-05,half,6,0,0
baddies,2027-04-05,half,6,0,0
gosnow,2027-04-05,half,6,0,64000
niss,2027-04-05,half,6,0,59000
snowman,2027-04-05,half,6,0,NA
chase4snow,2027-04-05,half,6,1,84000
snowandflow,2027-04-05,half,6,1,0
pinnacle,2027-04-05,half,6,1,56000
fuyu,2027-04-05,half,6,1,0
baddies,2027-04-05,half,6,1,0
gosnow,2027-04-05,half,6,1,0
niss,2027-04-05,half,6,1,0
snowman,2027-04-05,half,6,1,NA
chase4snow,2027-04-05,half,6,2,84000
snowandflow,2027-04-05,half,6,2,0
pinnacle,2027-04-05,half,6,2,56000
fuyu,2027-04-05,half,6,2,0
baddies,2027-04-05,half,6,2,0
gosnow,2027-04-05,half,6,2,0
niss,2027-04-05,half,6,2,0
snowman,2027-04-05,half,6,2,NA
chase4snow,2027-04-05,half,6,3,85000
snowandflow,2027-04-05,half,6,3,0
pinnacle,2027-04-05,half,6,3,65000
fuyu,2027-04-05,half,6,3,0
baddies,2027-04-05,half,6,3,0
gosnow,2027-04-05,half,6,3,0
niss,2027-04-05,half,6,3,0
snowman,2027-04-05,half,6,3,NA
chase4snow,2027-04-05,full,1,0,78000
snowandflow,2027-04-05,full,1,0,68000
pinnacle,2027-04-05,full,1,0,75000
fuyu,2027-04-05,full,1,0,81000
baddies,2027-04-05,full,1,0,135000
gosnow,2027-04-05,full,1,0,81000
niss,2027-04-05,full,1,0,87000
snowman,2027-04-05,full,1,0,NA
chase4snow,2027-04-05,full,1,1,88000
snowandflow,2027-04-05,full,1,1,74000
pinnacle,2027-04-05,full,1,1,82000
fuyu,2027-04-05,full,1,1,0
baddies,2027-04-05,full,1,1,143000
gosnow,2027-04-05,full,1,1,0
niss,2027-04-05,full,1,1,0
snowman,2027-04-05,full,1,1,NA
chase4snow,2027-04-05,full,1,2,88000
snowandflow,2027-04-05,full,1,2,74000
pinnacle,2027-04-05,full,1,2,82000
fuyu,2027-04-05,full,1,2,0
baddies,2027-04-05,full,1,2,143000
gosnow,2027-04-05,full,1,2,0
niss,2027-04-05,full,1,2,0
snowman,2027-04-05,full,1,2,NA
chase4snow,2027-04-05,full,1,3,89000
snowandflow,2027-04-05,full,1,3,0
pinnacle,2027-04-05,full,1,3,95000
fuyu,2027-04-05,full,1,3,0
baddies,2027-04-05,full,1,3,0
gosnow,2027-04-05,full,1,3,0
niss,2027-04-05,full,1,3,0
snowman,2027-04-05,full,1,3,NA
chase4snow,2027-04-05,full,2,0,78000
snowandflow,2027-04-05,full,2,0,72000
pinnacle,2027-04-05,full,2,0,75000
fuyu,2027-04-05,full,2,0,81000
baddies,2027-04-05,full,2,0,135000
gosnow,2027-04-05,full,2,0,81000
niss,2027-04-05,full,2,0,87000
snowman,2027-04-05,full,2,0,NA
chase4snow,2027-04-05,full,2,1,88000
snowandflow,2027-04-05,full,2,1,78000
pinnacle,2027-04-05,full,2,1,82000
fuyu,2027-04-05,full,2,1,0
baddies,2027-04-05,full,2,1,143000
gosnow,2027-04-05,full,2,1,0
niss,2027-04-05,full,2,1,0
snowman,2027-04-05,full,2,1,NA
chase4snow,2027-04-05,full,2,2,88000
snowandflow,2027-04-05,full,2,2,78000
pinnacle,2027-04-05,full,2,2,82000
fuyu,2027-04-05,full,2,2,0
baddies,2027-04-05,full,2,2,143000
gosnow,2027-04-05,full,2,2,0
niss,2027-04-05,full,2,2,0
snowman,2027-04-05,full,2,2,NA
chase4snow,2027-04-05,full,2,3,89000
snowandflow,2027-04-05,full,2,3,0
pinnacle,2027-04-05,full,2,3,95000
fuyu,2027-04-05,full,2,3,0
baddies,2027-04-05,full,2,3,0
gosnow,2027-04-05,full,2,3,0
niss,2027-04-05,full,2,3,0
snowman,2027-04-05,full,2,3,NA
chase4snow,2027-04-05,full,3,0,78000
snowandflow,2027-04-05,full,3,0,76000
pinnacle,2027-04-05,full,3,0,75000
fuyu,2027-04-05,full,3,0,81000
baddies,2027-04-05,full,3,0,135000
gosnow,2027-04-05,full,3,0,81000
niss,2027-04-05,full,3,0,87000
snowman,2027-04-05,full,3,0,NA
chase4snow,2027-04-05,full,3,1,88000
snowandflow,2027-04-05,full,3,1,82000
pinnacle,2027-04-05,full,3,1,82000
fuyu,2027-04-05,full,3,1,0
baddies,2027-04-05,full,3,1,143000
gosnow,2027-04-05,full,3,1,0
niss,2027-04-05,full,3,1,0
snowman,2027-04-05,full,3,1,NA
chase4snow,2027-04-05,full,3,2,88000
snowandflow,2027-04-05,full,3,2,82000
pinnacle,2027-04-05,full,3,2,82000
fuyu,2027-04-05,full,3,2,0
baddies,2027-04-05,full,3,2,143000
gosnow,2027-04-05,full,3,2,0
niss,2027-04-05,full,3,2,0
snowman,2027-04-05,full,3,2,NA
chase4snow,2027-04-05,full,3,3,89000
snowandflow,2027-04-05,full,3,3,0
pinnacle,2027-04-05,full,3,3,95000
fuyu,2027-04-05,full,3,3,0
baddies,2027-04-05,full,3,3,0
gosnow,2027-04-05,full,3,3,0
niss,2027-04-05,full,3,3,0
snowman,2027-04-05,full,3,3,NA
chase4snow,2027-04-05,full,4,0,78000
snowandflow,2027-04-05,full,4,0,80000
pinnacle,2027-04-05,full,4,0,75000
fuyu,2027-04-05,full,4,0,81000
baddies,2027-04-05,full,4,0,0
gosnow,2027-04-05,full,4,0,81000
niss,2027-04-05,full,4,0,87000
snowman,2027-04-05,full,4,0,NA
chase4snow,2027-04-05,full,4,1,88000
snowandflow,2027-04-05,full,4,1,86000
pinnacle,2027-04-05,full,4,1,82000
fuyu,2027-04-05,full,4,1,0
baddies,2027-04-05,full,4,1,0
gosnow,2027-04-05,full,4,1,0
niss,2027-04-05,full,4,1,0
snowman,2027-04-05,full,4,1,NA
chase4snow,2027-04-05,full,4,2,88000
snowandflow,2027-04-05,full,4,2,86000
pinnacle,2027-04-05,full,4,2,82000
fuyu,2027-04-05,full,4,2,0
baddies,2027-04-05,full,4,2,0
gosnow,2027-04-05,full,4,2,0
niss,2027-04-05,full,4,2,0
snowman,2027-04-05,full,4,2,NA
chase4snow,2027-04-05,full,4,3,89000
snowandflow,2027-04-05,full,4,3,0
pinnacle,2027-04-05,full,4,3,95000
fuyu,2027-04-05,full,4,3,0
baddies,2027-04-05,full,4,3,0
gosnow,2027-04-05,full,4,3,0
niss,2027-04-05,full,4,3,0
snowman,2027-04-05,full,4,3,NA
chase4snow,2027-04-05,full,5,0,93000
snowandflow,2027-04-05,full,5,0,0
pinnacle,2027-04-05,full,5,0,75000
fuyu,2027-04-05,full,5,0,81000
baddies,2027-04-05,full,5,0,0
gosnow,2027-04-05,full,5,0,81000
niss,2027-04-05,full,5,0,87000
snowman,2027-04-05,full,5,0,NA
chase4snow,2027-04-05,full,5,1,103000
snowandflow,2027-04-05,full,5,1,0
pinnacle,2027-04-05,full,5,1,82000
fuyu,2027-04-05,full,5,1,0
baddies,2027-04-05,full,5,1,0
gosnow,2027-04-05,full,5,1,0
niss,2027-04-05,full,5,1,0
snowman,2027-04-05,full,5,1,NA
chase4snow,2027-04-05,full,5,2,103000
snowandflow,2027-04-05,full,5,2,0
pinnacle,2027-04-05,full,5,2,82000
fuyu,2027-04-05,full,5,2,0
baddies,2027-04-05,full,5,2,0
gosnow,2027-04-05,full,5,2,0
niss,2027-04-05,full,5,2,0
snowman,2027-04-05,full,5,2,NA
chase4snow,2027-04-05,full,5,3,104000
snowandflow,2027-04-05,full,5,3,0
pinnacle,2027-04-05,full,5,3,95000
fuyu,2027-04-05,full,5,3,0
baddies,2027-04-05,full,5,3,0
gosnow,2027-04-05,full,5,3,0
niss,2027-04-05,full,5,3,0
snowman,2027-04-05,full,5,3,NA
chase4snow,2027-04-05,full,6,0,108000
snowandflow,2027-04-05,full,6,0,0
pinnacle,2027-04-05,full,6,0,75000
fuyu,2027-04-05,full,6,0,0
baddies,2027-04-05,full,6,0,0
gosnow,2027-04-05,full,6,0,81000
niss,2027-04-05,full,6,0,87000
snowman,2027-04-05,full,6,0,NA
chase4snow,2027-04-05,full,6,1,118000
snowandflow,2027-04-05,full,6,1,0
pinnacle,2027-04-05,full,6,1,82000
fuyu,2027-04-05,full,6,1,0
baddies,2027-04-05,full,6,1,0
gosnow,2027-04-05,full,6,1,0
niss,2027-04-05,full,6,1,0
snowman,2027-04-05,full,6,1,NA
chase4snow,2027-04-05,full,6,2,118000
snowandflow,2027-04-05,full,6,2,0
pinnacle,2027-04-05,full,6,2,82000
fuyu,2027-04-05,full,6,2,0
baddies,2027-04-05,full,6,2,0
gosnow,2027-04-05,full,6,2,0
niss,2027-04-05,full,6,2,0
snowman,2027-04-05,full,6,2,NA
chase4snow,2027-04-05,full,6,3,119000
snowandflow,2027-04-05,full,6,3,0
pinnacle,2027-04-05,full,6,3,95000
fuyu,2027-04-05,full,6,3,0
baddies,2027-04-05,full,6,3,0
gosnow,2027-04-05,full,6,3,0
niss,2027-04-05,full,6,3,0
snowman,2027-04-05,full,6,3,NA
chase4snow,2027-04-06,half,1,0,48000
snowandflow,2027-04-06,half,1,0,42000
pinnacle,2027-04-06,half,1,0,45000
fuyu,2027-04-06,half,1,0,58000
baddies,2027-04-06,half,1,0,81000
gosnow,2027-04-06,half,1,0,64000
niss,2027-04-06,half,1,0,59000
snowman,2027-04-06,half,1,0,NA
chase4snow,2027-04-06,half,1,1,54000
snowandflow,2027-04-06,half,1,1,47000
pinnacle,2027-04-06,half,1,1,51000
fuyu,2027-04-06,half,1,1,0
baddies,2027-04-06,half,1,1,89000
gosnow,2027-04-06,half,1,1,0
niss,2027-04-06,half,1,1,0
snowman,2027-04-06,half,1,1,NA
chase4snow,2027-04-06,half,1,2,54000
snowandflow,2027-04-06,half,1,2,47000
pinnacle,2027-04-06,half,1,2,51000
fuyu,2027-04-06,half,1,2,0
baddies,2027-04-06,half,1,2,89000
gosnow,2027-04-06,half,1,2,0
niss,2027-04-06,half,1,2,0
snowman,2027-04-06,half,1,2,NA
chase4snow,2027-04-06,half,1,3,55000
snowandflow,2027-04-06,half,1,3,0
pinnacle,2027-04-06,half,1,3,60000
fuyu,2027-04-06,half,1,3,0
baddies,2027-04-06,half,1,3,0
gosnow,2027-04-06,half,1,3,0
niss,2027-04-06,half,1,3,0
snowman,2027-04-06,half,1,3,NA
chase4snow,2027-04-06,half,2,0,48000
snowandflow,2027-04-06,half,2,0,46000
pinnacle,2027-04-06,half,2,0,45000
fuyu,2027-04-06,half,2,0,58000
baddies,2027-04-06,half,2,0,81000
gosnow,2027-04-06,half,2,0,64000
niss,2027-04-06,half,2,0,59000
snowman,2027-04-06,half,2,0,NA
chase4snow,2027-04-06,half,2,1,54000
snowandflow,2027-04-06,half,2,1,51000
pinnacle,2027-04-06,half,2,1,51000
fuyu,2027-04-06,half,2,1,0
baddies,2027-04-06,half,2,1,89000
gosnow,2027-04-06,half,2,1,0
niss,2027-04-06,half,2,1,0
snowman,2027-04-06,half,2,1,NA
chase4snow,2027-04-06,half,2,2,54000
snowandflow,2027-04-06,half,2,2,51000
pinnacle,2027-04-06,half,2,2,51000
fuyu,2027-04-06,half,2,2,0
baddies,2027-04-06,half,2,2,89000
gosnow,2027-04-06,half,2,2,0
niss,2027-04-06,half,2,2,0
snowman,2027-04-06,half,2,2,NA
chase4snow,2027-04-06,half,2,3,55000
snowandflow,2027-04-06,half,2,3,0
pinnacle,2027-04-06,half,2,3,60000
fuyu,2027-04-06,half,2,3,0
baddies,2027-04-06,half,2,3,0
gosnow,2027-04-06,half,2,3,0
niss,2027-04-06,half,2,3,0
snowman,2027-04-06,half,2,3,NA
chase4snow,2027-04-06,half,3,0,48000
snowandflow,2027-04-06,half,3,0,50000
pinnacle,2027-04-06,half,3,0,45000
fuyu,2027-04-06,half,3,0,58000
baddies,2027-04-06,half,3,0,81000
gosnow,2027-04-06,half,3,0,64000
niss,2027-04-06,half,3,0,59000
snowman,2027-04-06,half,3,0,NA
chase4snow,2027-04-06,half,3,1,54000
snowandflow,2027-04-06,half,3,1,55000
pinnacle,2027-04-06,half,3,1,51000
fuyu,2027-04-06,half,3,1,0
baddies,2027-04-06,half,3,1,89000
gosnow,2027-04-06,half,3,1,0
niss,2027-04-06,half,3,1,0
snowman,2027-04-06,half,3,1,NA
chase4snow,2027-04-06,half,3,2,54000
snowandflow,2027-04-06,half,3,2,55000
pinnacle,2027-04-06,half,3,2,51000
fuyu,2027-04-06,half,3,2,0
baddies,2027-04-06,half,3,2,89000
gosnow,2027-04-06,half,3,2,0
niss,2027-04-06,half,3,2,0
snowman,2027-04-06,half,3,2,NA
chase4snow,2027-04-06,half,3,3,55000
snowandflow,2027-04-06,half,3,3,0
pinnacle,2027-04-06,half,3,3,60000
fuyu,2027-04-06,half,3,3,0
baddies,2027-04-06,half,3,3,0
gosnow,2027-04-06,half,3,3,0
niss,2027-04-06,half,3,3,0
snowman,2027-04-06,half,3,3,NA
chase4snow,2027-04-06,half,4,0,48000
snowandflow,2027-04-06,half,4,0,54000
pinnacle,2027-04-06,half,4,0,50000
fuyu,2027-04-06,half,4,0,58000
baddies,2027-04-06,half,4,0,0
gosnow,2027-04-06,half,4,0,64000
niss,2027-04-06,half,4,0,59000
snowman,2027-04-06,half,4,0,NA
chase4snow,2027-04-06,half,4,1,54000
snowandflow,2027-04-06,half,4,1,59000
pinnacle,2027-04-06,half,4,1,56000
fuyu,2027-04-06,half,4,1,0
baddies,2027-04-06,half,4,1,0
gosnow,2027-04-06,half,4,1,0
niss,2027-04-06,half,4,1,0
snowman,2027-04-06,half,4,1,NA
chase4snow,2027-04-06,half,4,2,54000
snowandflow,2027-04-06,half,4,2,59000
pinnacle,2027-04-06,half,4,2,56000
fuyu,2027-04-06,half,4,2,0
baddies,2027-04-06,half,4,2,0
gosnow,2027-04-06,half,4,2,0
niss,2027-04-06,half,4,2,0
snowman,2027-04-06,half,4,2,NA
chase4snow,2027-04-06,half,4,3,55000
snowandflow,2027-04-06,half,4,3,0
pinnacle,2027-04-06,half,4,3,65000
fuyu,2027-04-06,half,4,3,0
baddies,2027-04-06,half,4,3,0
gosnow,2027-04-06,half,4,3,0
niss,2027-04-06,half,4,3,0
snowman,2027-04-06,half,4,3,NA
chase4snow,2027-04-06,half,5,0,63000
snowandflow,2027-04-06,half,5,0,0
pinnacle,2027-04-06,half,5,0,50000
fuyu,2027-04-06,half,5,0,58000
baddies,2027-04-06,half,5,0,0
gosnow,2027-04-06,half,5,0,64000
niss,2027-04-06,half,5,0,59000
snowman,2027-04-06,half,5,0,NA
chase4snow,2027-04-06,half,5,1,69000
snowandflow,2027-04-06,half,5,1,0
pinnacle,2027-04-06,half,5,1,56000
fuyu,2027-04-06,half,5,1,0
baddies,2027-04-06,half,5,1,0
gosnow,2027-04-06,half,5,1,0
niss,2027-04-06,half,5,1,0
snowman,2027-04-06,half,5,1,NA
chase4snow,2027-04-06,half,5,2,69000
snowandflow,2027-04-06,half,5,2,0
pinnacle,2027-04-06,half,5,2,56000
fuyu,2027-04-06,half,5,2,0
baddies,2027-04-06,half,5,2,0
gosnow,2027-04-06,half,5,2,0
niss,2027-04-06,half,5,2,0
snowman,2027-04-06,half,5,2,NA
chase4snow,2027-04-06,half,5,3,70000
snowandflow,2027-04-06,half,5,3,0
pinnacle,2027-04-06,half,5,3,65000
fuyu,2027-04-06,half,5,3,0
baddies,2027-04-06,half,5,3,0
gosnow,2027-04-06,half,5,3,0
niss,2027-04-06,half,5,3,0
snowman,2027-04-06,half,5,3,NA
chase4snow,2027-04-06,half,6,0,78000
snowandflow,2027-04-06,half,6,0,0
pinnacle,2027-04-06,half,6,0,50000
fuyu,2027-04-06,half,6,0,0
baddies,2027-04-06,half,6,0,0
gosnow,2027-04-06,half,6,0,64000
niss,2027-04-06,half,6,0,59000
snowman,2027-04-06,half,6,0,NA
chase4snow,2027-04-06,half,6,1,84000
snowandflow,2027-04-06,half,6,1,0
pinnacle,2027-04-06,half,6,1,56000
fuyu,2027-04-06,half,6,1,0
baddies,2027-04-06,half,6,1,0
gosnow,2027-04-06,half,6,1,0
niss,2027-04-06,half,6,1,0
snowman,2027-04-06,half,6,1,NA
chase4snow,2027-04-06,half,6,2,84000
snowandflow,2027-04-06,half,6,2,0
pinnacle,2027-04-06,half,6,2,56000
fuyu,2027-04-06,half,6,2,0
baddies,2027-04-06,half,6,2,0
gosnow,2027-04-06,half,6,2,0
niss,2027-04-06,half,6,2,0
snowman,2027-04-06,half,6,2,NA
chase4snow,2027-04-06,half,6,3,85000
snowandflow,2027-04-06,half,6,3,0
pinnacle,2027-04-06,half,6,3,65000
fuyu,2027-04-06,half,6,3,0
baddies,2027-04-06,half,6,3,0
gosnow,2027-04-06,half,6,3,0
niss,2027-04-06,half,6,3,0
snowman,2027-04-06,half,6,3,NA
chase4snow,2027-04-06,full,1,0,78000
snowandflow,2027-04-06,full,1,0,68000
pinnacle,2027-04-06,full,1,0,75000
fuyu,2027-04-06,full,1,0,81000
baddies,2027-04-06,full,1,0,135000
gosnow,2027-04-06,full,1,0,81000
niss,2027-04-06,full,1,0,87000
snowman,2027-04-06,full,1,0,NA
chase4snow,2027-04-06,full,1,1,88000
snowandflow,2027-04-06,full,1,1,74000
pinnacle,2027-04-06,full,1,1,82000
fuyu,2027-04-06,full,1,1,0
baddies,2027-04-06,full,1,1,143000
gosnow,2027-04-06,full,1,1,0
niss,2027-04-06,full,1,1,0
snowman,2027-04-06,full,1,1,NA
chase4snow,2027-04-06,full,1,2,88000
snowandflow,2027-04-06,full,1,2,74000
pinnacle,2027-04-06,full,1,2,82000
fuyu,2027-04-06,full,1,2,0
baddies,2027-04-06,full,1,2,143000
gosnow,2027-04-06,full,1,2,0
niss,2027-04-06,full,1,2,0
snowman,2027-04-06,full,1,2,NA
chase4snow,2027-04-06,full,1,3,89000
snowandflow,2027-04-06,full,1,3,0
pinnacle,2027-04-06,full,1,3,95000
fuyu,2027-04-06,full,1,3,0
baddies,2027-04-06,full,1,3,0
gosnow,2027-04-06,full,1,3,0
niss,2027-04-06,full,1,3,0
snowman,2027-04-06,full,1,3,NA
chase4snow,2027-04-06,full,2,0,78000
snowandflow,2027-04-06,full,2,0,72000
pinnacle,2027-04-06,full,2,0,75000
fuyu,2027-04-06,full,2,0,81000
baddies,2027-04-06,full,2,0,135000
gosnow,2027-04-06,full,2,0,81000
niss,2027-04-06,full,2,0,87000
snowman,2027-04-06,full,2,0,NA
chase4snow,2027-04-06,full,2,1,88000
snowandflow,2027-04-06,full,2,1,78000
pinnacle,2027-04-06,full,2,1,82000
fuyu,2027-04-06,full,2,1,0
baddies,2027-04-06,full,2,1,143000
gosnow,2027-04-06,full,2,1,0
niss,2027-04-06,full,2,1,0
snowman,2027-04-06,full,2,1,NA
chase4snow,2027-04-06,full,2,2,88000
snowandflow,2027-04-06,full,2,2,78000
pinnacle,2027-04-06,full,2,2,82000
fuyu,2027-04-06,full,2,2,0
baddies,2027-04-06,full,2,2,143000
gosnow,2027-04-06,full,2,2,0
niss,2027-04-06,full,2,2,0
snowman,2027-04-06,full,2,2,NA
chase4snow,2027-04-06,full,2,3,89000
snowandflow,2027-04-06,full,2,3,0
pinnacle,2027-04-06,full,2,3,95000
fuyu,2027-04-06,full,2,3,0
baddies,2027-04-06,full,2,3,0
gosnow,2027-04-06,full,2,3,0
niss,2027-04-06,full,2,3,0
snowman,2027-04-06,full,2,3,NA
chase4snow,2027-04-06,full,3,0,78000
snowandflow,2027-04-06,full,3,0,76000
pinnacle,2027-04-06,full,3,0,75000
fuyu,2027-04-06,full,3,0,81000
baddies,2027-04-06,full,3,0,135000
gosnow,2027-04-06,full,3,0,81000
niss,2027-04-06,full,3,0,87000
snowman,2027-04-06,full,3,0,NA
chase4snow,2027-04-06,full,3,1,88000
snowandflow,2027-04-06,full,3,1,82000
pinnacle,2027-04-06,full,3,1,82000
fuyu,2027-04-06,full,3,1,0
baddies,2027-04-06,full,3,1,143000
gosnow,2027-04-06,full,3,1,0
niss,2027-04-06,full,3,1,0
snowman,2027-04-06,full,3,1,NA
chase4snow,2027-04-06,full,3,2,88000
snowandflow,2027-04-06,full,3,2,82000
pinnacle,2027-04-06,full,3,2,82000
fuyu,2027-04-06,full,3,2,0
baddies,2027-04-06,full,3,2,143000
gosnow,2027-04-06,full,3,2,0
niss,2027-04-06,full,3,2,0
snowman,2027-04-06,full,3,2,NA
chase4snow,2027-04-06,full,3,3,89000
snowandflow,2027-04-06,full,3,3,0
pinnacle,2027-04-06,full,3,3,95000
fuyu,2027-04-06,full,3,3,0
baddies,2027-04-06,full,3,3,0
gosnow,2027-04-06,full,3,3,0
niss,2027-04-06,full,3,3,0
snowman,2027-04-06,full,3,3,NA
chase4snow,2027-04-06,full,4,0,78000
snowandflow,2027-04-06,full,4,0,80000
pinnacle,2027-04-06,full,4,0,75000
fuyu,2027-04-06,full,4,0,81000
baddies,2027-04-06,full,4,0,0
gosnow,2027-04-06,full,4,0,81000
niss,2027-04-06,full,4,0,87000
snowman,2027-04-06,full,4,0,NA
chase4snow,2027-04-06,full,4,1,88000
snowandflow,2027-04-06,full,4,1,86000
pinnacle,2027-04-06,full,4,1,82000
fuyu,2027-04-06,full,4,1,0
baddies,2027-04-06,full,4,1,0
gosnow,2027-04-06,full,4,1,0
niss,2027-04-06,full,4,1,0
snowman,2027-04-06,full,4,1,NA
chase4snow,2027-04-06,full,4,2,88000
snowandflow,2027-04-06,full,4,2,86000
pinnacle,2027-04-06,full,4,2,82000
fuyu,2027-04-06,full,4,2,0
baddies,2027-04-06,full,4,2,0
gosnow,2027-04-06,full,4,2,0
niss,2027-04-06,full,4,2,0
snowman,2027-04-06,full,4,2,NA
chase4snow,2027-04-06,full,4,3,89000
snowandflow,2027-04-06,full,4,3,0
pinnacle,2027-04-06,full,4,3,95000
fuyu,2027-04-06,full,4,3,0
baddies,2027-04-06,full,4,3,0
gosnow,2027-04-06,full,4,3,0
niss,2027-04-06,full,4,3,0
snowman,2027-04-06,full,4,3,NA
chase4snow,2027-04-06,full,5,0,93000
snowandflow,2027-04-06,full,5,0,0
pinnacle,2027-04-06,full,5,0,75000
fuyu,2027-04-06,full,5,0,81000
baddies,2027-04-06,full,5,0,0
gosnow,2027-04-06,full,5,0,81000
niss,2027-04-06,full,5,0,87000
snowman,2027-04-06,full,5,0,NA
chase4snow,2027-04-06,full,5,1,103000
snowandflow,2027-04-06,full,5,1,0
pinnacle,2027-04-06,full,5,1,82000
fuyu,2027-04-06,full,5,1,0
baddies,2027-04-06,full,5,1,0
gosnow,2027-04-06,full,5,1,0
niss,2027-04-06,full,5,1,0
snowman,2027-04-06,full,5,1,NA
chase4snow,2027-04-06,full,5,2,103000
snowandflow,2027-04-06,full,5,2,0
pinnacle,2027-04-06,full,5,2,82000
fuyu,2027-04-06,full,5,2,0
baddies,2027-04-06,full,5,2,0
gosnow,2027-04-06,full,5,2,0
niss,2027-04-06,full,5,2,0
snowman,2027-04-06,full,5,2,NA
chase4snow,2027-04-06,full,5,3,104000
snowandflow,2027-04-06,full,5,3,0
pinnacle,2027-04-06,full,5,3,95000
fuyu,2027-04-06,full,5,3,0
baddies,2027-04-06,full,5,3,0
gosnow,2027-04-06,full,5,3,0
